14:52:55.187 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:36:54.854 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:36:54.865 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:36:54.867 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:36:55.118 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:36:55.351 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:36:55.367 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:36:55.809 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 9760 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:36:55.810 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:36:56.431 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 0.969 seconds (JVM running for 2.59)
15:37:55.406 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:37:55.414 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:37:55.415 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:37:55.677 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:37:55.861 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:37:55.881 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:37:56.430 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 27084 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:37:56.431 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:37:57.101 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.128 seconds (JVM running for 2.642)
15:39:40.184 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:39:40.194 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:39:40.195 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:39:40.441 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:39:40.658 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:39:40.681 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:39:41.192 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 28448 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:39:41.193 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:39:41.820 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.035 seconds (JVM running for 2.597)
15:40:58.894 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:40:58.904 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:40:58.905 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:40:59.203 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:40:59.390 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:40:59.407 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:40:59.882 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 11840 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:40:59.882 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:41:00.597 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.091 seconds (JVM running for 2.711)
15:45:37.939 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:45:37.949 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:45:37.950 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:45:38.181 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:45:38.392 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:45:38.415 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:45:38.897 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 11428 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:45:38.898 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:45:39.545 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.036 seconds (JVM running for 2.444)
15:47:04.636 [main] INFO  com.huishuo.hdata.util.FileTool - file is not exists, create new file. file=C:\temp\Job_2.xml
15:47:04.640 [main] ERROR com.huishuo.hdata.util.FileTool - write XML File error. message=java.io.FileNotFoundException: C:\temp\Job_2.xml (系统找不到指定的路径。)
	at java.io.FileOutputStream.open0(Native Method)
	at java.io.FileOutputStream.open(FileOutputStream.java:270)
	at java.io.FileOutputStream.<init>(FileOutputStream.java:213)
	at java.io.FileOutputStream.<init>(FileOutputStream.java:162)
	at java.io.FileWriter.<init>(FileWriter.java:90)
	at com.huishuo.hdata.util.FileTool.writeFile(FileTool.java:30)
	at com.huishuo.hdata.xml.HDataJobXML.generateJobXML(HDataJobXML.java:72)
	at com.huishuo.hdata.xml.HDataJobXMLTest.generateJobXML(HDataJobXMLTest.java:34)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.springframework.test.context.junit4.statements.RunBeforeTestExecutionCallbacks.evaluate(RunBeforeTestExecutionCallbacks.java:74)
	at org.springframework.test.context.junit4.statements.RunAfterTestExecutionCallbacks.evaluate(RunAfterTestExecutionCallbacks.java:84)
	at org.springframework.test.context.junit4.statements.RunBeforeTestMethodCallbacks.evaluate(RunBeforeTestMethodCallbacks.java:75)
	at org.springframework.test.context.junit4.statements.RunAfterTestMethodCallbacks.evaluate(RunAfterTestMethodCallbacks.java:86)
	at org.springframework.test.context.junit4.statements.SpringRepeat.evaluate(SpringRepeat.java:84)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.runChild(SpringJUnit4ClassRunner.java:251)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.runChild(SpringJUnit4ClassRunner.java:97)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate(RunBeforeTestClassCallbacks.java:61)
	at org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate(RunAfterTestClassCallbacks.java:70)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run(SpringJUnit4ClassRunner.java:190)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:137)
	at com.intellij.junit4.JUnit4IdeaTestRunner.startRunnerWithArgs(JUnit4IdeaTestRunner.java:68)
	at com.intellij.rt.execution.junit.IdeaTestRunner$Repeater.startRunnerWithArgs(IdeaTestRunner.java:47)
	at com.intellij.rt.execution.junit.JUnitStarter.prepareStreamsAndStart(JUnitStarter.java:242)
	at com.intellij.rt.execution.junit.JUnitStarter.main(JUnitStarter.java:70)

15:47:09.848 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:47:09.860 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:47:09.861 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:47:10.128 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
15:47:10.353 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
15:47:10.373 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@20f5281c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@56c4278e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@301eda63, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d246ea3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@341814d3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4397ad89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@59cba5a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1bd39d3c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6f19ac19]
15:47:10.878 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Starting HDataJobXMLTest on lixiaobai with PID 26040 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\common)
15:47:10.880 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - No active profile set, falling back to default profiles: default
15:47:11.528 [main] INFO  c.huishuo.hdata.xml.HDataJobXMLTest - Started HDataJobXMLTest in 1.054 seconds (JVM running for 2.598)
15:48:32.639 [main] INFO  com.huishuo.hdata.util.FileTool - file is not exists, create new file. file=C:\temp\Job_2.xml
15:48:32.642 [main] ERROR com.huishuo.hdata.util.FileTool - write XML File error. message=java.io.FileNotFoundException: C:\temp\Job_2.xml (系统找不到指定的路径。)
	at java.io.FileOutputStream.open0(Native Method)
	at java.io.FileOutputStream.open(FileOutputStream.java:270)
	at java.io.FileOutputStream.<init>(FileOutputStream.java:213)
	at java.io.FileOutputStream.<init>(FileOutputStream.java:162)
	at java.io.FileWriter.<init>(FileWriter.java:90)
	at com.huishuo.hdata.util.FileTool.writeFile(FileTool.java:30)
	at com.huishuo.hdata.xml.HDataJobXML.generateJobXML(HDataJobXML.java:72)
	at com.huishuo.hdata.xml.HDataJobXMLTest.generateJobXML(HDataJobXMLTest.java:34)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.springframework.test.context.junit4.statements.RunBeforeTestExecutionCallbacks.evaluate(RunBeforeTestExecutionCallbacks.java:74)
	at org.springframework.test.context.junit4.statements.RunAfterTestExecutionCallbacks.evaluate(RunAfterTestExecutionCallbacks.java:84)
	at org.springframework.test.context.junit4.statements.RunBeforeTestMethodCallbacks.evaluate(RunBeforeTestMethodCallbacks.java:75)
	at org.springframework.test.context.junit4.statements.RunAfterTestMethodCallbacks.evaluate(RunAfterTestMethodCallbacks.java:86)
	at org.springframework.test.context.junit4.statements.SpringRepeat.evaluate(SpringRepeat.java:84)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.runChild(SpringJUnit4ClassRunner.java:251)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.runChild(SpringJUnit4ClassRunner.java:97)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.springframework.test.context.junit4.statements.RunBeforeTestClassCallbacks.evaluate(RunBeforeTestClassCallbacks.java:61)
	at org.springframework.test.context.junit4.statements.RunAfterTestClassCallbacks.evaluate(RunAfterTestClassCallbacks.java:70)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.springframework.test.context.junit4.SpringJUnit4ClassRunner.run(SpringJUnit4ClassRunner.java:190)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:137)
	at com.intellij.junit4.JUnit4IdeaTestRunner.startRunnerWithArgs(JUnit4IdeaTestRunner.java:68)
	at com.intellij.rt.execution.junit.IdeaTestRunner$Repeater.startRunnerWithArgs(IdeaTestRunner.java:47)
	at com.intellij.rt.execution.junit.JUnitStarter.prepareStreamsAndStart(JUnitStarter.java:242)
	at com.intellij.rt.execution.junit.JUnitStarter.main(JUnitStarter.java:70)

15:48:36.560 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.xml.HDataJobXMLTest], using SpringBootContextLoader
15:48:36.570 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: no resource found for suffixes {-context.xml, Context.groovy}.
15:48:36.571 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.xml.HDataJobXMLTest]: HDataJobXMLTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
15:48:36.854 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.xml.HDataJobXMLTest
